month,issue_date,mae_selected,n_selected,mae_reference,n_reference,candidate,reference,n,delta_mae
2025-10,2025-10-20,0.1410030891118994,96,0.09095808418765457,96,hist_gradient_boosting,incumbent,96,0.05004500492424484
2025-10,2025-10-21,0.11155512549230602,96,0.06453893108673875,96,hist_gradient_boosting,incumbent,96,0.04701619440556727
2025-10,2025-10-22,0.08964415355304611,96,0.059908607157519556,96,hist_gradient_boosting,incumbent,96,0.029735546395526558
2025-10,2025-10-23,0.10546852118612692,96,0.08035513116102487,96,hist_gradient_boosting,incumbent,96,0.025113390025102045
2025-10,2025-10-24,0.1420497391584933,96,0.15251886269411186,96,hist_gradient_boosting,incumbent,96,-0.010469123535618546
2025-10,2025-10-25,0.13183991720583563,96,0.12516900718026794,96,hist_gradient_boosting,incumbent,96,0.006670910025567689
2025-10,2025-10-26,0.1713913405017792,96,0.14879755003416648,96,hist_gradient_boosting,incumbent,96,0.02259379046761273
2025-10,2025-10-27,0.18976895744164538,96,0.15165935843351008,96,hist_gradient_boosting,incumbent,96,0.03810959900813529
2025-10,2025-10-28,0.15943164295000872,96,0.1334576664799464,96,hist_gradient_boosting,incumbent,96,0.025973976470062332
2025-10,2025-10-29,0.19967879348952314,96,0.1682455525650084,96,hist_gradient_boosting,incumbent,96,0.031433240924514744
2025-10,2025-10-30,0.14272613164280268,96,0.11012952620363459,96,hist_gradient_boosting,incumbent,96,0.03259660543916809
2025-10,2025-10-31,0.16909607469360968,96,0.14342947635381814,96,hist_gradient_boosting,incumbent,96,0.02566659833979154
2025-11,2025-11-01,0.17791639878436064,96,0.1418811441241355,96,hist_gradient_boosting,incumbent,96,0.03603525466022514
2025-11,2025-11-02,0.1580586136833958,96,0.13380542683415328,96,hist_gradient_boosting,incumbent,96,0.02425318684924252
2025-11,2025-11-03,0.14780690501458152,96,0.13454826143628315,96,hist_gradient_boosting,incumbent,96,0.013258643578298368
2025-11,2025-11-04,0.16200625010750636,96,0.1611571972536581,96,hist_gradient_boosting,incumbent,96,0.0008490528538482589
2025-11,2025-11-05,0.20996875097791437,96,0.22571547518814117,96,hist_gradient_boosting,incumbent,96,-0.015746724210226798
2025-11,2025-11-06,0.19298992385676703,96,0.19781870489138553,96,hist_gradient_boosting,incumbent,96,-0.004828781034618507
2025-11,2025-11-07,0.18503153117220097,96,0.20935617814732885,96,hist_gradient_boosting,incumbent,96,-0.024324646975127873
2025-11,2025-11-08,0.2372969900946991,96,0.2530232875307073,96,hist_gradient_boosting,incumbent,96,-0.015726297436008202
2025-11,2025-11-09,0.14538395337021684,96,0.13903978323688665,96,hist_gradient_boosting,incumbent,96,0.00634417013333019
2025-11,2025-11-10,0.16951436122560973,96,0.17600459254430925,96,hist_gradient_boosting,incumbent,96,-0.006490231318699524
2025-11,2025-11-11,0.18042569836682984,96,0.17689166037219986,96,hist_gradient_boosting,incumbent,96,0.0035340379946299794
2025-11,2025-11-12,0.1437348550765896,96,0.1357766649090958,96,hist_gradient_boosting,incumbent,96,0.0079581901674938
2025-11,2025-11-13,0.17799669874125826,96,0.175958827842935,96,hist_gradient_boosting,incumbent,96,0.0020378708983232463
2025-11,2025-11-14,0.11629669719536717,96,0.0967320255867102,96,hist_gradient_boosting,incumbent,96,0.019564671608656978
2025-11,2025-11-15,0.15962282980023532,96,0.13542878410658135,96,hist_gradient_boosting,incumbent,96,0.024194045693653965
2025-11,2025-11-16,0.24850141446986687,96,0.2007963014209532,96,hist_gradient_boosting,incumbent,96,0.04770511304891367
2025-11,2025-11-17,0.2176927553861565,96,0.19951353559599028,96,hist_gradient_boosting,incumbent,96,0.018179219790166234
2025-11,2025-11-18,0.18705386435050494,96,0.1845797125399622,96,hist_gradient_boosting,incumbent,96,0.002474151810542752
2025-11,2025-11-19,0.12349465588845476,96,0.09810433949344366,96,hist_gradient_boosting,incumbent,96,0.025390316395011103
2025-11,2025-11-20,0.10542262887179182,96,0.07647721997440361,96,hist_gradient_boosting,incumbent,96,0.02894540889738821
2025-11,2025-11-21,0.199818675666809,96,0.2099844072041467,96,hist_gradient_boosting,incumbent,96,-0.010165731537337713
2025-11,2025-11-22,0.15741265393925008,96,0.15816124384828847,96,hist_gradient_boosting,incumbent,96,-0.0007485899090383941
2025-11,2025-11-23,0.11849875925458009,96,0.08804240685296828,96,hist_gradient_boosting,incumbent,96,0.030456352401611805
2025-11,2025-11-24,0.12754475650193672,96,0.08981826733376559,96,hist_gradient_boosting,incumbent,96,0.03772648916817113
2025-11,2025-11-25,0.15252642343980127,96,0.13168644398641036,96,hist_gradient_boosting,incumbent,96,0.020839979453390917
2025-11,2025-11-26,0.13802808574529554,96,0.13228090780331916,96,hist_gradient_boosting,incumbent,96,0.005747177941976378
2025-11,2025-11-27,0.12490718137393218,96,0.11492453847297068,96,hist_gradient_boosting,incumbent,96,0.0099826429009615
2025-11,2025-11-28,0.12185587087846521,96,0.07271486578721816,96,hist_gradient_boosting,incumbent,96,0.04914100509124705
2025-11,2025-11-29,0.09786273828914555,96,0.062286130750435376,96,hist_gradient_boosting,incumbent,96,0.03557660753871017
2025-11,2025-11-30,0.10405976322248817,96,0.07391168344099025,96,hist_gradient_boosting,incumbent,96,0.030148079781497916
2025-12,2025-12-01,0.11672588143710334,96,0.09732226783094163,96,hist_gradient_boosting,incumbent,96,0.019403613606161718
2025-12,2025-12-02,0.09756403016972363,96,0.10937981059617939,96,hist_gradient_boosting,incumbent,96,-0.011815780426455758
2025-12,2025-12-03,0.11347664675947972,96,0.10640834415931837,96,hist_gradient_boosting,incumbent,96,0.00706830260016135
2025-12,2025-12-04,0.18804006818403893,96,0.16474641079522168,96,hist_gradient_boosting,incumbent,96,0.02329365738881725
2025-12,2025-12-05,0.21644535749641816,96,0.16394787945320313,96,hist_gradient_boosting,incumbent,96,0.05249747804321503
2025-12,2025-12-06,0.2081404372325457,96,0.16272775606124326,96,hist_gradient_boosting,incumbent,96,0.04541268117130243
2025-12,2025-12-07,0.2030711402840789,96,0.15295528506252998,96,hist_gradient_boosting,incumbent,96,0.05011585522154893
2025-12,2025-12-08,0.23867291008417632,96,0.20625421410236333,96,hist_gradient_boosting,incumbent,96,0.03241869598181299
2025-12,2025-12-09,0.11600283696845633,93,0.08891144899416858,93,hist_gradient_boosting,incumbent,93,0.027091387974287742
2025-12,2025-12-10,0.14305353729073902,92,0.11084946696849506,92,hist_gradient_boosting,incumbent,92,0.03220407032224397
2025-12,2025-12-11,0.1450708671179757,91,0.09064586454936256,91,hist_gradient_boosting,incumbent,91,0.05442500256861314
2025-12,2025-12-12,0.23801482905874594,92,0.21066402818045268,92,hist_gradient_boosting,incumbent,92,0.027350800878293252
2025-12,2025-12-13,0.3676458899437112,96,0.3942949207055692,96,hist_gradient_boosting,incumbent,96,-0.026649030761857984
2025-12,2025-12-14,0.22551548149948886,96,0.22444322673945952,96,hist_gradient_boosting,incumbent,96,0.0010722547600293397
2025-12,2025-12-15,0.2916786322707911,96,0.24811709930007453,96,hist_gradient_boosting,incumbent,96,0.04356153297071658
2025-12,2025-12-16,0.21162479336986598,96,0.1929408342438951,96,hist_gradient_boosting,incumbent,96,0.018683959125970873
2025-12,2025-12-17,0.19450772114631878,96,0.192871477535546,96,hist_gradient_boosting,incumbent,96,0.0016362436107727751
2025-12,2025-12-18,0.1519156352265228,96,0.1260842898320513,96,hist_gradient_boosting,incumbent,96,0.02583134539447149
2025-12,2025-12-19,0.20916182862545019,96,0.16184550921791724,96,hist_gradient_boosting,incumbent,96,0.04731631940753295
2025-12,2025-12-20,0.24031028556891462,96,0.22407326717505324,96,hist_gradient_boosting,incumbent,96,0.01623701839386138
2025-12,2025-12-21,0.22081783631397153,96,0.2114925049802431,96,hist_gradient_boosting,incumbent,96,0.009325331333728426
2025-12,2025-12-22,0.09950915556135442,96,0.0817790418919106,96,hist_gradient_boosting,incumbent,96,0.017730113669443825
2025-12,2025-12-23,0.1573615770108935,96,0.14244617844099253,96,hist_gradient_boosting,incumbent,96,0.014915398569900984
2025-12,2025-12-24,0.37917504574935507,96,0.4067069839403678,96,hist_gradient_boosting,incumbent,96,-0.02753193819101274
2025-12,2025-12-25,0.3198735380058862,96,0.34732853209099684,96,hist_gradient_boosting,incumbent,96,-0.02745499408511065
2025-12,2025-12-26,0.1647894830354326,96,0.15330205727953491,96,hist_gradient_boosting,incumbent,96,0.011487425755897673
2025-12,2025-12-27,0.16383339263410915,96,0.18975839469487654,96,hist_gradient_boosting,incumbent,96,-0.025925002060767394
2025-12,2025-12-28,0.152846184988949,96,0.1564709306975097,96,hist_gradient_boosting,incumbent,96,-0.003624745708560695
2025-12,2025-12-29,0.32590689608974327,96,0.24872211031126015,96,hist_gradient_boosting,incumbent,96,0.07718478577848312
2025-12,2025-12-30,0.31202924988285335,96,0.2703966102298227,96,hist_gradient_boosting,incumbent,96,0.041632639653030656
2025-12,2025-12-31,0.19859734666784215,96,0.19376480604664112,96,hist_gradient_boosting,incumbent,96,0.004832540621201031
2026-01,2026-01-01,0.16236248520777186,96,0.15851561161319108,96,hist_gradient_boosting,incumbent,96,0.003846873594580774
2026-01,2026-01-02,0.1939218423518505,96,0.16851272702142261,96,hist_gradient_boosting,incumbent,96,0.02540911533042789
2026-01,2026-01-03,0.19784432348898764,96,0.14421826874241017,96,hist_gradient_boosting,incumbent,96,0.05362605474657747
2026-01,2026-01-04,0.16405461374918065,96,0.12031272573696838,96,hist_gradient_boosting,incumbent,96,0.043741888012212266
2026-01,2026-01-05,0.1673609690480494,96,0.0707101638730903,96,hist_gradient_boosting,incumbent,96,0.0966508051749591
2026-01,2026-01-06,0.16620048338141233,96,0.0499217440295873,96,hist_gradient_boosting,incumbent,96,0.11627873935182503
2026-01,2026-01-07,0.1534726326443793,96,0.07138293043983412,96,hist_gradient_boosting,incumbent,96,0.08208970220454517
2026-01,2026-01-08,0.2883625804619299,96,0.18222763371006886,96,hist_gradient_boosting,incumbent,96,0.10613494675186105
2026-01,2026-01-09,0.24013552573295435,96,0.13939523147502694,96,hist_gradient_boosting,incumbent,96,0.10074029425792741
2026-01,2026-01-10,0.23148624350552385,96,0.19463758637099735,96,hist_gradient_boosting,incumbent,96,0.03684865713452651
2026-01,2026-01-11,0.20938210371289098,96,0.21996157798373783,96,hist_gradient_boosting,incumbent,96,-0.01057947427084685
2026-01,2026-01-12,0.20437406802872718,96,0.2190394626349623,96,hist_gradient_boosting,incumbent,96,-0.014665394606235116
2026-01,2026-01-13,0.17329779225128097,96,0.186159006311302,96,hist_gradient_boosting,incumbent,96,-0.012861214060021026
2026-01,2026-01-14,0.10456606283132075,96,0.10934583578425416,96,hist_gradient_boosting,incumbent,96,-0.004779772952933414
2026-01,2026-01-15,0.1107784398757301,96,0.11855774377127652,96,hist_gradient_boosting,incumbent,96,-0.007779303895546416
2026-01,2026-01-16,0.15487715225150525,96,0.16449162535206224,96,hist_gradient_boosting,incumbent,96,-0.009614473100556992
2026-01,2026-01-17,0.09930577391429089,96,0.11058768097607674,96,hist_gradient_boosting,incumbent,96,-0.011281907061785848
2026-01,2026-01-18,0.18360265689467972,96,0.1972302200358349,96,hist_gradient_boosting,incumbent,96,-0.01362756314115518
2026-01,2026-01-19,0.1589267778956478,96,0.1596750767422768,96,hist_gradient_boosting,incumbent,96,-0.0007482988466289975
2026-01,2026-01-20,0.15748078423484158,96,0.12079665637253877,96,hist_gradient_boosting,incumbent,96,0.03668412786230281
2026-01,2026-01-21,0.2006771371097309,96,0.17163603082682646,96,hist_gradient_boosting,incumbent,96,0.029041106282904433
2026-01,2026-01-22,0.28181571595559357,96,0.2736758177581509,96,hist_gradient_boosting,incumbent,96,0.008139898197442652
2026-01,2026-01-23,0.19053313718769363,96,0.1531641821140769,96,hist_gradient_boosting,incumbent,96,0.03736895507361673
2026-01,2026-01-24,0.1794687050071416,96,0.13365263501803984,96,hist_gradient_boosting,incumbent,96,0.04581606998910176
2026-01,2026-01-25,0.17129339640635202,96,0.19311262695147657,96,hist_gradient_boosting,incumbent,96,-0.02181923054512455
2026-01,2026-01-26,0.12921398693418953,96,0.1353053447330319,96,hist_gradient_boosting,incumbent,96,-0.006091357798842373
2026-01,2026-01-27,0.14998528812088033,96,0.15003864295820432,96,hist_gradient_boosting,incumbent,96,-5.3354837323993376e-05
2026-01,2026-01-28,0.1688680651662254,96,0.14728834263267188,96,hist_gradient_boosting,incumbent,96,0.02157972253355353
2026-01,2026-01-29,0.15904175139653204,96,0.13989590454334322,96,hist_gradient_boosting,incumbent,96,0.01914584685318882
2026-01,2026-01-30,0.21450202373029623,94,0.24184036161602795,94,hist_gradient_boosting,incumbent,94,-0.02733833788573173
2026-01,2026-01-31,0.25284593148457435,46,0.27238659667867443,46,hist_gradient_boosting,incumbent,46,-0.019540665194100082
2025-10,2025-10-01,0.26478554589932596,96,0.26270340202702175,96,catboost,incumbent,96,0.0020821438723042096
2025-10,2025-10-02,0.271529986648958,66,0.2757254327613691,66,catboost,incumbent,66,-0.0041954461124111275
2025-10,2025-10-03,0.10627289701398313,18,0.1055189793151067,18,catboost,incumbent,18,0.0007539176988764218
2025-10,2025-10-04,0.16524766790258114,22,0.17697953600808589,22,catboost,incumbent,22,-0.01173186810550475
2025-10,2025-10-05,0.0930439102768042,68,0.098256302654463,68,catboost,incumbent,68,-0.005212392377658803
2025-10,2025-10-06,0.09422527598454372,94,0.09380693689936288,94,catboost,incumbent,94,0.0004183390851808383
2025-10,2025-10-07,0.0871569043231923,96,0.08578865760655728,96,catboost,incumbent,96,0.0013682467166350187
2025-10,2025-10-08,0.045976149722926955,96,0.04975842468696024,96,catboost,incumbent,96,-0.003782274964033286
2025-10,2025-10-09,0.04600792909988053,96,0.04680344248800113,96,catboost,incumbent,96,-0.0007955133881206028
2025-10,2025-10-10,0.05945511667494344,96,0.0626869253641727,96,catboost,incumbent,96,-0.0032318086892292597
2025-10,2025-10-11,0.1028576553428006,96,0.1005094370715317,96,catboost,incumbent,96,0.0023482182712688954
2025-10,2025-10-12,0.1975171713223598,96,0.19507590805887287,96,catboost,incumbent,96,0.002441263263486926
2025-10,2025-10-13,0.192758886074051,96,0.1841356975326056,96,catboost,incumbent,96,0.008623188541445392
2025-10,2025-10-14,0.13611175006510157,96,0.12398747645596504,96,catboost,incumbent,96,0.012124273609136524
2025-10,2025-10-15,0.1102277326665841,96,0.11906467705674907,96,catboost,incumbent,96,-0.008836944390164969
2025-10,2025-10-16,0.09181167163463529,96,0.08955328485929165,96,catboost,incumbent,96,0.0022583867753436376
2025-10,2025-10-17,0.08176294802780344,96,0.07825219978594379,96,catboost,incumbent,96,0.0035107482418596514
2025-10,2025-10-18,0.10689122169779623,96,0.10686543846267627,96,catboost,incumbent,96,2.5783235119966608e-05
2025-10,2025-10-19,0.18737883455802107,96,0.1885563204454149,96,catboost,incumbent,96,-0.001177485887393831
2025-10,2025-10-20,0.08977002273737306,96,0.09095808418765457,96,catboost,incumbent,96,-0.0011880614502815107
2025-10,2025-10-21,0.061929919575949365,96,0.06453893108673875,96,catboost,incumbent,96,-0.0026090115107893844
2025-10,2025-10-22,0.057078530738195576,96,0.059908607157519556,96,catboost,incumbent,96,-0.002830076419323979
2025-10,2025-10-23,0.07658421039309372,96,0.08035513116102487,96,catboost,incumbent,96,-0.0037709207679311463
2025-10,2025-10-24,0.14631161131657003,96,0.15251886269411186,96,catboost,incumbent,96,-0.006207251377541828
2025-10,2025-10-25,0.11952933949038935,96,0.12516900718026794,96,catboost,incumbent,96,-0.005639667689878586
2025-10,2025-10-26,0.1441298937866627,96,0.14879755003416648,96,catboost,incumbent,96,-0.0046676562475037875
2025-10,2025-10-27,0.15618421844746522,96,0.15165935843351008,96,catboost,incumbent,96,0.004524860013955134
2025-10,2025-10-28,0.1369717098833963,96,0.1334576664799464,96,catboost,incumbent,96,0.003514043403449907
2025-10,2025-10-29,0.17020895056261187,96,0.1682455525650084,96,catboost,incumbent,96,0.0019633979976034777
2025-10,2025-10-30,0.1088385349739408,96,0.11012952620363459,96,catboost,incumbent,96,-0.001290991229693783
2025-10,2025-10-31,0.13047171405379088,96,0.14342947635381814,96,catboost,incumbent,96,-0.012957762300027265
2025-11,2025-11-01,0.1396742554275745,96,0.1418811441241355,96,catboost,incumbent,96,-0.0022068886965609935
2025-11,2025-11-02,0.13518219523815017,96,0.13380542683415328,96,catboost,incumbent,96,0.001376768403996892
2025-11,2025-11-03,0.1287744533519312,96,0.13454826143628315,96,catboost,incumbent,96,-0.005773808084351961
2025-11,2025-11-04,0.15689862586370074,96,0.1611571972536581,96,catboost,incumbent,96,-0.004258571389957361
2025-11,2025-11-05,0.23142324792630817,96,0.22571547518814117,96,catboost,incumbent,96,0.005707772738167
2025-11,2025-11-06,0.21314138321445208,96,0.19781870489138553,96,catboost,incumbent,96,0.015322678323066552
2025-11,2025-11-07,0.2342020711460839,96,0.20935617814732885,96,catboost,incumbent,96,0.02484589299875506
2025-11,2025-11-08,0.2686396216693168,96,0.2530232875307073,96,catboost,incumbent,96,0.015616334138609522
2025-11,2025-11-09,0.13893240045162095,96,0.13903978323688665,96,catboost,incumbent,96,-0.00010738278526570277
2025-11,2025-11-10,0.18683226174484735,96,0.17600459254430925,96,catboost,incumbent,96,0.010827669200538098
2025-11,2025-11-11,0.19969040508066668,96,0.17689166037219986,96,catboost,incumbent,96,0.022798744708466823
2025-11,2025-11-12,0.1398352699607848,96,0.1357766649090958,96,catboost,incumbent,96,0.004058605051689007
2025-11,2025-11-13,0.18130750538615836,96,0.175958827842935,96,catboost,incumbent,96,0.005348677543223351
2025-11,2025-11-14,0.09975985943523365,96,0.0967320255867102,96,catboost,incumbent,96,0.0030278338485234535
2025-11,2025-11-15,0.1195537885115252,96,0.13542878410658135,96,catboost,incumbent,96,-0.015874995595056146
2025-11,2025-11-16,0.18603781475892447,96,0.2007963014209532,96,catboost,incumbent,96,-0.014758486662028725
2025-11,2025-11-17,0.1903750659924988,96,0.19951353559599028,96,catboost,incumbent,96,-0.00913846960349149
2025-11,2025-11-18,0.18549793899426983,96,0.1845797125399622,96,catboost,incumbent,96,0.0009182264543076413
2025-11,2025-11-19,0.09718346855326655,96,0.09810433949344366,96,catboost,incumbent,96,-0.000920870940177107
2025-11,2025-11-20,0.07153423790520659,96,0.07647721997440361,96,catboost,incumbent,96,-0.004942982069197022
2025-11,2025-11-21,0.19430814846032574,96,0.2099844072041467,96,catboost,incumbent,96,-0.015676258743820976
2025-11,2025-11-22,0.1605660860389077,96,0.15816124384828847,96,catboost,incumbent,96,0.002404842190619233
2025-11,2025-11-23,0.09774294528410193,96,0.08804240685296828,96,catboost,incumbent,96,0.009700538431133651
2025-11,2025-11-24,0.0961887246537903,96,0.08981826733376559,96,catboost,incumbent,96,0.006370457320024711
2025-11,2025-11-25,0.13390583337506431,96,0.13168644398641036,96,catboost,incumbent,96,0.0022193893886539584
2025-11,2025-11-26,0.1346434079349241,96,0.13228090780331916,96,catboost,incumbent,96,0.0023625001316049388
2025-11,2025-11-27,0.12195109784126834,96,0.11492453847297068,96,catboost,incumbent,96,0.007026559368297658
2025-11,2025-11-28,0.06168116617876849,96,0.07271486578721816,96,catboost,incumbent,96,-0.011033699608449667
2025-11,2025-11-29,0.052746691683534734,96,0.062286130750435376,96,catboost,incumbent,96,-0.009539439066900642
2025-11,2025-11-30,0.07050818888492373,96,0.07391168344099025,96,catboost,incumbent,96,-0.003403494556066519
2025-12,2025-12-01,0.09763327647181426,96,0.09732226783094163,96,catboost,incumbent,96,0.00031100864087263425
2025-12,2025-12-02,0.10491283590060109,96,0.10937981059617939,96,catboost,incumbent,96,-0.004466974695578302
2025-12,2025-12-03,0.10877209767212577,96,0.10640834415931837,96,catboost,incumbent,96,0.002363753512807404
2025-12,2025-12-04,0.16595013449941473,96,0.16474641079522168,96,catboost,incumbent,96,0.0012037237041930549
2025-12,2025-12-05,0.17107744166076544,96,0.16394787945320313,96,catboost,incumbent,96,0.007129562207562307
2025-12,2025-12-06,0.15803547099904278,96,0.16272775606124326,96,catboost,incumbent,96,-0.004692285062200485
2025-12,2025-12-07,0.1503002541027246,96,0.15295528506252998,96,catboost,incumbent,96,-0.0026550309598053767
2025-12,2025-12-08,0.20692405026909796,96,0.20625421410236333,96,catboost,incumbent,96,0.0006698361667346331
2025-12,2025-12-09,0.08708610671470106,93,0.08891144899416858,93,catboost,incumbent,93,-0.0018253422794675261
2025-12,2025-12-10,0.10625979866418082,92,0.11084946696849506,92,catboost,incumbent,92,-0.004589668304314232
2025-12,2025-12-11,0.07803561719729085,91,0.09064586454936256,91,catboost,incumbent,91,-0.01261024735207171
2025-12,2025-12-12,0.1966290210137315,92,0.21066402818045268,92,catboost,incumbent,92,-0.01403500716672118
2025-12,2025-12-13,0.371888566872319,96,0.3942949207055692,96,catboost,incumbent,96,-0.02240635383325018
2025-12,2025-12-14,0.21375530737662576,96,0.22444322673945952,96,catboost,incumbent,96,-0.010687919362833753
2025-12,2025-12-15,0.24807157732929594,96,0.24811709930007453,96,catboost,incumbent,96,-4.5521970778589216e-05
2025-12,2025-12-16,0.2080219692441927,96,0.1929408342438951,96,catboost,incumbent,96,0.01508113500029759
2025-12,2025-12-17,0.1956501285716711,96,0.192871477535546,96,catboost,incumbent,96,0.002778651036125096
2025-12,2025-12-18,0.1252113988693694,96,0.1260842898320513,96,catboost,incumbent,96,-0.0008728909626818937
2025-12,2025-12-19,0.17355362339947944,96,0.16184550921791724,96,catboost,incumbent,96,0.011708114181562201
2025-12,2025-12-20,0.22155474520791577,96,0.22407326717505324,96,catboost,incumbent,96,-0.002518521967137477
2025-12,2025-12-21,0.21269032062112206,96,0.2114925049802431,96,catboost,incumbent,96,0.001197815640878952
2025-12,2025-12-22,0.08846903006790545,96,0.0817790418919106,96,catboost,incumbent,96,0.0066899881759948515
2025-12,2025-12-23,0.14336517626261547,96,0.14244617844099253,96,catboost,incumbent,96,0.0009189978216229411
2025-12,2025-12-24,0.3974973208942094,96,0.4067069839403678,96,catboost,incumbent,96,-0.00920966304615839
2025-12,2025-12-25,0.34528820166418833,96,0.34732853209099684,96,catboost,incumbent,96,-0.002040330426808512
2025-12,2025-12-26,0.16065424319433322,96,0.15330205727953491,96,catboost,incumbent,96,0.007352185914798304
2025-12,2025-12-27,0.20003045999778393,96,0.18975839469487654,96,catboost,incumbent,96,0.01027206530290739
2025-12,2025-12-28,0.162356275414162,96,0.1564709306975097,96,catboost,incumbent,96,0.005885344716652308
2025-12,2025-12-29,0.27558281951486613,96,0.24872211031126015,96,catboost,incumbent,96,0.026860709203605976
2025-12,2025-12-30,0.2914869703289653,96,0.2703966102298227,96,catboost,incumbent,96,0.021090360099142613
2025-12,2025-12-31,0.19725147033972149,96,0.19376480604664112,96,catboost,incumbent,96,0.003486664293080366
2026-01,2026-01-01,0.16920507506615914,96,0.15851561161319108,96,catboost,incumbent,96,0.010689463452968062
2026-01,2026-01-02,0.16654606890470505,96,0.16851272702142261,96,catboost,incumbent,96,-0.0019666581167175623
2026-01,2026-01-03,0.1404694320929323,96,0.14421826874241017,96,catboost,incumbent,96,-0.0037488366494778658
2026-01,2026-01-04,0.11424811078572435,96,0.12031272573696838,96,catboost,incumbent,96,-0.006064614951244038
2026-01,2026-01-05,0.07526408149620652,96,0.0707101638730903,96,catboost,incumbent,96,0.004553917623116216
2026-01,2026-01-06,0.05836690286439317,96,0.0499217440295873,96,catboost,incumbent,96,0.008445158834805871
2026-01,2026-01-07,0.07679915164898064,96,0.07138293043983412,96,catboost,incumbent,96,0.005416221209146518
2026-01,2026-01-08,0.17419789791941684,96,0.18222763371006886,96,catboost,incumbent,96,-0.008029735790652026
2026-01,2026-01-09,0.11643448710194339,96,0.13939523147502694,96,catboost,incumbent,96,-0.022960744373083555
2026-01,2026-01-10,0.18563280733629814,96,0.19463758637099735,96,catboost,incumbent,96,-0.009004779034699206
2026-01,2026-01-11,0.22570667583166917,96,0.21996157798373783,96,catboost,incumbent,96,0.005745097847931341
2026-01,2026-01-12,0.22731194427020865,96,0.2190394626349623,96,catboost,incumbent,96,0.008272481635246354
2026-01,2026-01-13,0.19033538756636023,96,0.186159006311302,96,catboost,incumbent,96,0.004176381255058231
2026-01,2026-01-14,0.10895674054602732,96,0.10934583578425416,96,catboost,incumbent,96,-0.000389095238226847
2026-01,2026-01-15,0.11084549254259146,96,0.11855774377127652,96,catboost,incumbent,96,-0.00771225122868506
2026-01,2026-01-16,0.18055401372388205,96,0.16449162535206224,96,catboost,incumbent,96,0.016062388371819808
2026-01,2026-01-17,0.13860978795227893,96,0.11058768097607674,96,catboost,incumbent,96,0.028022106976202193
2026-01,2026-01-18,0.20460427863200456,96,0.1972302200358349,96,catboost,incumbent,96,0.007374058596169658
2026-01,2026-01-19,0.15668806042699615,96,0.1596750767422768,96,catboost,incumbent,96,-0.002987016315280644
2026-01,2026-01-20,0.12501947613646877,96,0.12079665637253877,96,catboost,incumbent,96,0.004222819763930005
2026-01,2026-01-21,0.1652038636605823,96,0.17163603082682646,96,catboost,incumbent,96,-0.006432167166244174
2026-01,2026-01-22,0.27171096735322164,96,0.2736758177581509,96,catboost,incumbent,96,-0.0019648504049292748
2026-01,2026-01-23,0.1531124186669173,96,0.1531641821140769,96,catboost,incumbent,96,-5.176344715959735e-05
2026-01,2026-01-24,0.14414232728225204,96,0.13365263501803984,96,catboost,incumbent,96,0.010489692264212203
2026-01,2026-01-25,0.1951807014082617,96,0.19311262695147657,96,catboost,incumbent,96,0.002068074456785113
2026-01,2026-01-26,0.13093214264239392,96,0.1353053447330319,96,catboost,incumbent,96,-0.00437320209063799
2026-01,2026-01-27,0.15648319401095748,96,0.15003864295820432,96,catboost,incumbent,96,0.006444551052753156
2026-01,2026-01-28,0.1501116107516485,96,0.14728834263267188,96,catboost,incumbent,96,0.002823268118976624
2026-01,2026-01-29,0.14545192798295167,96,0.13989590454334322,96,catboost,incumbent,96,0.005556023439608454
2026-01,2026-01-30,0.25599860909504096,94,0.24184036161602795,94,catboost,incumbent,94,0.014158247479013009
2026-01,2026-01-31,0.2935646136915123,46,0.27238659667867443,46,catboost,incumbent,46,0.02117801701283789
2025-10,2025-10-01,0.23156470884803523,96,0.26270340202702175,96,mlp,incumbent,96,-0.031138693178986515
2025-10,2025-10-02,0.18860018662918746,66,0.2757254327613691,66,mlp,incumbent,66,-0.08712524613218167
2025-10,2025-10-03,0.09150371980854674,18,0.1055189793151067,18,mlp,incumbent,18,-0.014015259506559963
2025-10,2025-10-04,0.16428400243720567,22,0.17697953600808589,22,mlp,incumbent,22,-0.012695533570880213
2025-10,2025-10-05,0.12932162327220165,68,0.098256302654463,68,mlp,incumbent,68,0.031065320617738645
2025-10,2025-10-06,0.10742844448755567,94,0.09380693689936288,94,mlp,incumbent,94,0.013621507588192791
2025-10,2025-10-07,0.11677731840813405,96,0.08578865760655728,96,mlp,incumbent,96,0.030988660801576765
2025-10,2025-10-08,0.09227818366906167,96,0.04975842468696024,96,mlp,incumbent,96,0.042519758982101426
2025-10,2025-10-09,0.08392557923778532,96,0.04680344248800113,96,mlp,incumbent,96,0.037122136749784186
2025-10,2025-10-10,0.12255077049440984,96,0.0626869253641727,96,mlp,incumbent,96,0.05986384513023714
2025-10,2025-10-11,0.14858627293226223,96,0.1005094370715317,96,mlp,incumbent,96,0.04807683586073053
2025-10,2025-10-12,0.2169469266521199,96,0.19507590805887287,96,mlp,incumbent,96,0.021871018593247027
2025-10,2025-10-13,0.2620601805636796,96,0.1841356975326056,96,mlp,incumbent,96,0.07792448303107397
2025-10,2025-10-14,0.16321066618442423,96,0.12398747645596504,96,mlp,incumbent,96,0.03922318972845919
2025-10,2025-10-15,0.11548439803335316,96,0.11906467705674907,96,mlp,incumbent,96,-0.003580279023395916
